,Unnamed: 0,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_0.0,salary_1.0,salary_2.0,job_0.0,job_1.0,job_2.0,job_3.0,job_4.0,job_5.0,job_6.0,job_7.0,job_8.0,job_9.0
13318,12500.499200103435,0.6436892322856738,5.104340616075431,118.97848678370708,2.119367169047954,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2278,5156.219081549514,1.002385427158978,2.96756393481552,138.9876018934233,4.380758031108298,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4599,6360.809480458951,0.7396120036095822,2.7045280025155507,286.83095669249326,5.420436163039516,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,-5685.969773551905,0.6246132320169013,2.684015815490969,113.15874652004977,2.9038251056646676,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13845,14344.862430017143,0.49197148724669276,4.311610296986451,215.02185977963654,12.949312844081458,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1525,3137.034198700848,0.8194021242790916,8.100004821385088,336.6067698908732,5.064102660989273,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,1779.7937887268,0.4517375694420306,3.849199751038024,177.01624423702418,3.8444870365159685,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4648,-1285.2754053367817,0.5094067668198363,3.1799447612344918,371.17969210809247,3.014170590656039,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11244,13651.17905295737,0.8381954738516953,3.374920909585898,131.9984160393747,4.725688483432366,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12197,9092.512042999237,1.3408203369214768,6.099291255387033,266.4446627529337,3.3362853099252945,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10532,10508.302221773129,0.574709825311299,5.086750386232453,222.98804301760552,4.03459130059179,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,-12876.011732067302,1.1480411708203522,4.590327755522344,332.0370683329734,4.764033420785694,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13829,12640.220968528018,0.8774974507368911,4.106022971038909,250.4646725896185,6.468468549188174,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6477,21409.883637952877,0.5170802746104475,2.9714378661070247,294.04774345641295,7.216081492572155,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
525,576.8488448674404,0.4909597959592936,2.3014827300535385,166.1726707342383,2.4501411601366865,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9131,6636.298393330708,0.8040268917536354,5.226970123382454,187.34660466633431,5.609250691499046,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14659,17702.512140742794,0.4102833364203037,1.8018694618313116,168.4709456579558,3.8279114128155958,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6895,14350.81483543765,0.953633276449561,4.506799884111502,126.28564973589678,4.920983251885538,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10339,9622.319350892943,0.7732551271352215,4.465118516505257,204.4276780750602,3.5461167728712684,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3591,2644.208338143777,0.6372061974185987,5.968554612752177,260.5339378975192,1.7790449127409143,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11106,14730.583628415974,0.5888678633726961,5.149219065199361,181.84135849418354,3.1433129863107276,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7904,9891.07541806791,0.7068761710225849,1.4115730324005717,193.40708938378816,1.8319170913443161,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2958,4244.137811323506,0.642223477439982,0.5960980707029633,133.82587202828367,1.4893924303646155,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11815,11234.802985693073,0.7966144296161018,4.023633713514776,13.85361792202616,8.22550645989654,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,-266.3393355786867,0.5577534732933902,3.3993575008378487,136.0444354512666,2.9699499837100465,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,4783.616679423157,0.6693054661376364,3.0206930077216976,148.90295461504047,2.393181519648163,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4732,-9157.71780353141,0.5282579299523801,3.7121317981162276,196.11106881310096,-1.0684981617134284,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9461,6740.716773552369,1.5403524688563248,3.211537266056207,241.08522944256634,4.1926591731652225,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12473,10744.377420179057,0.4000479621148114,3.4689099871645133,40.5530225966895,2.8364705854628105,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1394,4529.690633864007,0.6452728816907247,2.5954713733395733,173.923104794577,1.0453546117554802,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12201,13683.905888705085,0.42277870733663064,1.9715794510418438,122.55336748523864,3.2623925363438446,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12582,13976.358447247221,1.0111151214421386,5.203850715811654,238.3270059555608,5.368818630925056,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9989,7015.916941566487,0.6666651674130908,5.2315361617189335,206.53270959226222,1.7546095160061137,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11171,10981.29213289971,0.987807801218059,2.490632331770742,252.94772039184954,4.225788030270001,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9633,11603.118499008362,0.9025676057667205,5.231860590827219,124.1778034009937,5.979413524080634,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10574,13210.42167005984,0.921784279023575,4.356536179732217,272.6411693630674,3.9375151560905888,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14793,14125.213158983552,1.0996750623716074,3.709556559733365,187.51201808065315,6.395714604307335,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12003,12066.09629787554,0.789920430388321,5.016903816508967,301.459400693842,3.6055491412457297,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5631,6157.421682164817,0.19642200350355005,3.877697404101116,134.77715082665912,4.17267527305537,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9465,8644.165332310304,0.8154924452245489,3.6369002453631283,97.23345439073906,4.41005481333386,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6563,5711.042225022786,0.6562595359929306,3.2702436107789454,142.08282571452997,3.726739345199378,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4703,-6872.414928141303,0.7979361933366957,3.595209466884693,332.95009738028875,3.547019209622323,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,3850.4556157366846,0.8232322562913681,2.4244945241188076,265.6723869859633,1.8844024088085465,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14634,16983.219967113124,0.3727227553356979,1.6127174809148124,140.46741691378404,4.566839702699557,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,-9969.8659325547,0.9151355654325827,6.102762470682967,340.6743886114527,3.3194581084625066,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6675,5143.216951532721,0.9002833290898254,-0.06670399405322502,305.5641675423999,4.710719750273336,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3453,8129.851880745513,0.7337204112770868,3.196191265836193,194.33779730130837,6.614130462529139,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9579,9660.678102453641,0.6203942399504909,1.4129042570400832,194.0253187098867,2.8581156371225194,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14085,9927.047910578342,0.5600916526994222,-0.3648201482433797,232.13735904250007,0.11961537617988216,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8595,8452.734025184147,0.4220345277906154,3.274619658046281,249.48712444980174,2.7780274662194633,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2071,2960.044695613989,0.7326392124350043,4.89493900794379,210.96525182659983,1.9492826604100821,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14607,18312.184398135316,0.47760405859288657,1.9634976583257302,69.19633609327818,5.065589822650406,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10169,13142.519651162369,0.643547362269046,4.4384433500380664,258.6329231734467,4.4905802989979255,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,-264.76609728435244,0.5797703246403241,1.9933860526654414,171.0733679956291,5.111815307753309,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7005,9039.26060569452,0.5359548060151885,4.954839297037865,134.02647231355206,2.6647780995080588,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12080,13606.970806531965,0.5530609837574015,2.8055494342083094,202.97085425199452,4.886806505212762,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9094,7935.117984349228,1.1838500588224727,6.880909710843606,339.5273421925217,0.2374060317724127,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352,-410.9444366538312,0.8770916320724776,3.016483223865419,238.51440724732174,6.813693469774567,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6078,-3703.7333791301753,0.7316188875842458,2.884028517062893,119.85857254185325,2.5688667153409956,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6236,16971.951914841713,0.45831757728484923,3.081765820772929,331.91129738757536,4.669543065353112,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12322,21340.262750460744,0.4120415208579866,2.286675914361232,236.00046173100128,4.612248307758581,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8946,9582.861733783855,0.811964463986252,4.279979411305147,167.3772051859431,1.9578368049098858,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11163,10098.904293461928,0.8339279731713592,1.5380530524189688,191.36465504651227,0.8793815928003763,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14963,12956.394453387029,0.9820985250066635,9.56738684987303,296.5519126129463,3.785105115494771,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2920,1658.8581422386126,0.5750100495117256,4.734258797533805,197.21745163476757,5.016764248267938,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8503,8609.703342244831,0.9931979912240458,5.848210473498323,275.68375424275496,0.7206401529149189,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,5674.171311223613,0.8804581702551004,-1.9593595321170412,171.50660357738786,-0.9747339452729111,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,-411.76778093230996,0.5341371505135655,1.4924105919287336,110.7967343543539,2.8220535459705625,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7057,6066.418955040968,1.1557942168718425,4.991860465412127,240.03295111055343,4.095524933419717,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10181,12510.53082914486,0.39561003513538495,2.2394740917895697,199.69081578156977,2.814708517141904,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,-110.19399518137698,0.1798631683672755,3.463703003240489,158.41630701970178,3.6927538002365403,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7979,6131.988012456398,0.4141738689288147,5.871191535115241,87.83557563162817,6.643936422700337,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,660.9190661260809,0.3092867839346588,4.489220149949709,240.1020997535823,2.511929968373474,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10527,13024.246343675752,0.9451734930134307,3.4863211892341144,250.833702149718,3.5424113315050394,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,5885.942793409894,0.6030679231658229,4.662448250016438,163.99980668313074,3.1749788963804453,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2356,7482.7979383528955,0.9494428051414682,4.90894774544633,193.5228810975702,1.3814585241334432,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11894,16330.822172878234,0.7936890699697494,4.824579221542224,269.8116851845492,1.011341053309485,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11996,9696.436106033785,1.1098648806595908,4.117818082564637,271.3610711555586,8.066417732810942,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1927,2001.1888477223292,0.9151524398088473,5.651540613456537,286.1495362206147,3.4606268081911993,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14009,11804.279368450356,0.3273401717790983,2.1875210330946926,38.70824287076984,0.3356856315147416,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3427,5693.741314210661,0.4128899865196673,4.3001733042549155,296.67704108713406,4.3494645192792145,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8941,16146.348870221496,0.8335939336386969,5.083514736468885,223.09089944971345,2.931297689471056,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3638,7557.9111650497325,0.47171924693286504,7.4088347754821955,278.99000620683427,1.9664542049033462,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12759,7760.0106112839485,0.6803335202623954,2.044955346320843,151.89907217132816,1.415577608559677,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1266,-5327.788637955194,0.5296247542664555,1.3015142130415511,134.49824757581533,3.2085025220553955,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1560,-817.8690254920939,0.9728764436099613,7.6754499836501235,298.15715696279057,4.507406775885458,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14070,10197.907235268487,0.5129532465852316,3.560173998731524,174.9471829146064,1.9117150403999763,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11787,18107.714054887394,0.815019155042123,3.6071088658210235,156.28109906366248,4.077952465927506,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10326,15700.804942724593,0.903297712836619,4.823270147592189,252.62061212868255,2.7398613929003406,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7179,10956.495423540613,0.49835649024069006,6.516442341553297,224.15056280139046,4.357965977126478,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4109,4319.6561447330305,0.5260188702972881,4.404949181443215,269.3849896488248,1.217762948527302,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7867,4035.734014558986,0.6764637061993923,1.7326371923590589,268.8889269702413,1.4580008797195512,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4904,-2343.8304544684206,0.7943583264431509,3.7816795679075503,248.36461067367208,2.4801326618339736,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7294,10791.352192096581,0.6521283881068255,6.574423291026877,138.07673589362736,-0.7467670797298251,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514,-1922.8657173428928,0.7642108313201672,6.340625791762394,363.0891160242413,5.291516037653877,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
894,1415.0143445091612,0.8322216551337657,5.444981791163977,267.4398383719495,2.4778074011324813,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8601,9564.513878409443,0.9041889692777199,3.9423388065791585,168.8963501613655,3.962454868592056,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,-682.8867508479008,0.4348952390108294,2.2023788899613956,230.91329820353565,3.4447466798830964,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11577,14682.732724844776,0.8439899684183607,4.166169506398545,178.40657511047704,4.909343587762024,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14913,13158.985035000145,0.6143955923216246,1.799943439383302,145.02798755173956,3.257381723979787,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899,212.7181857230554,0.9308240495375998,7.599944582811507,223.26152830780595,5.476325410710036,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,5583.053681218348,0.8755308623204917,4.8985126242184664,245.65895203833395,4.610960502409655,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
458,411.5915445445909,0.5609591011478255,2.3403049461215266,133.3105961481442,4.025653758702284,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10246,10125.248486290264,-0.07867952367505421,3.2247229809194518,109.01774526318964,5.86259605697194,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2430,5105.974457176795,0.3404222373401131,2.7242062999698424,196.4427072456451,3.4937370517320034,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8442,8612.799630142003,0.7218732467627367,2.8607772895279577,184.00707005110772,2.7022444390575053,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12398,9915.960034260854,0.762696729415676,3.9588500434865685,275.9952591866281,6.890217066290413,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9299,3364.027423403788,0.5364143662197259,3.340833279129751,262.89769420231136,1.882227941891865,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,3436.6640497973094,0.703827503994992,4.005707302057224,334.3592167457804,2.3456472091758664,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9905,9521.700436410481,0.806818941369879,6.145930806006985,317.2971070787117,3.041532923510088,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3911,-462.8820427677665,1.003725221832598,4.63839615510564,139.62002834191773,2.9636080636186892,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5383,14730.72763208837,0.5566294670707131,5.203043745218354,76.07006036105449,-0.9285185369363425,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8907,12077.430581193728,0.9454207303381947,6.418885883472621,202.99346140150232,5.965139580343109,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,7530.949266921464,0.9082525351185124,5.046829054283379,262.8444225709014,4.760467092322329,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9631,8574.019996593452,0.33570746482809666,4.8609300971731075,179.55371245434392,3.898425772737974,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10462,13839.517959165005,1.1151350111632254,4.161459388085978,251.8446149230937,0.5035649705115652,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3144,6361.726406878162,0.695551079248438,5.096469671680797,131.12637090530222,1.6378944994494375,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6917,2498.101797307999,0.8916707130297004,5.398423536851744,68.6092254059602,4.180320770666032,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2056,2860.3501357411637,0.8302189784304915,5.5553825827318395,333.12997957167977,3.6106437648731515,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,685.8813231678548,1.000387087747171,3.9177593203021988,134.53378187006118,2.348561738025465,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
634,-1313.325666123832,0.8585786859327351,3.30013773902031,236.24736600839657,4.49848705751279,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6082,2770.855438037821,0.4338830583524255,5.6521494457596555,218.6932768788289,4.018231794257605,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8508,5848.998175029815,0.6821760911544896,3.824926669227298,65.23789399021985,-0.6885469841632035,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,12489.06946428338,0.8991926134168342,5.4780023112083045,228.84244836952206,3.7595571286100973,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14522,18503.589464391505,0.9349462990583703,6.6349532657728485,312.6821621424633,3.9161174024154306,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8619,9083.140352559903,0.760116499408774,3.906203814027283,52.28131803150089,3.9587049473685134,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12882,12405.31851088717,0.44708479899092474,3.258384455846995,135.78065857163608,2.754750649805703,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-2036.648856229839,0.37141186102836743,5.593396594387987,223.62979957319774,3.9753728603359466,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,1941.3240274083191,0.640576614661891,4.8781699032746975,256.25299981816676,4.630298191061157,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12430,13435.111747815905,0.8019491192556205,3.968740920317864,151.8683967152189,9.334445079470603,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10361,10107.64319580678,0.9539445441212314,6.354665210247116,85.31874471855602,5.260986721231127,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1709,-2007.803234042191,0.7449143095583958,6.469174725911532,271.9111221338312,5.7860940415698785,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,199.7533494264086,0.7070531843853405,9.422622228371727,290.17576507499047,3.296640063322303,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7014,22784.86564513298,0.3466346269838584,2.881866633871863,105.0786490499664,3.527737902606017,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
