,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_categorized
11601,0.43066627379,0.159861239257,0.429704229538,0.38522770397,0.11726413559,0,0,0,0
13262,0.170503304341,0.428737678148,0.323221598775,0.350515261895,0.0284939129524,1,0,0,0
6816,0.7987437839,0.634626681575,0.644155922257,0.123336170776,-0.0738241739364,0,0,0,0
10559,0.0338107317666,0.281037732178,0.405100452811,0.0954699910637,0.0918733415219,0,0,0,0
11507,1.03358610646,0.697990081521,0.476185410403,0.759105607513,0.436569982626,1,0,0,0
12222,0.0738717163496,0.283417026458,-0.1483868461,0.0833726819226,0.302925195633,0,1,0,0
10704,0.130756328341,-0.125196301277,0.0976943463947,0.13396820233,0.198812317511,0,0,0,0
2723,0.391414373521,0.754154356644,0.122018279346,0.283606022826,-0.064012879626,0,0,0,0
13787,0.626697085896,0.841855400449,0.587709734495,0.545231789864,0.344726502167,0,0,0,0
12859,0.775132809315,0.718450667257,-0.0228447055719,0.374492130263,0.0341488714439,0,0,0,0
9335,0.825464505706,1.09643389624,0.512474611756,0.238314852982,0.00904882843614,0,0,0,0
14601,0.755516952223,0.906629542425,0.148586895864,0.684281019515,0.222073339178,0,1,0,0
7155,1.14512683273,0.484629021215,-0.126899300108,0.475112404823,-0.170382330614,1,0,0,0
11502,0.328647286108,0.160803263468,0.347342951893,0.422961633618,-0.00383764975901,0,0,0,0
13840,0.626947515611,0.621172130939,0.24480908017,0.696853775276,0.717040852657,0,0,0,0
11763,0.7832828074,0.979778039896,0.122463434871,-0.0195423989622,0.910530057397,0,0,0,0
7230,0.602045483016,0.699878130058,0.0335281693229,0.525501513605,0.437687518419,0,0,0,0
10412,1.02765266812,0.465045485647,0.840473368737,0.682719001075,0.443006000659,0,0,0,0
5075,0.911183303209,0.0186946139463,0.54867678979,0.540488995444,0.134825060604,0,0,0,0
10523,0.648623142643,0.237636029957,0.322209210724,0.594112221187,0.587105643409,0,0,0,0
7880,0.871935277395,0.302644408379,0.791392181488,0.762649964748,0.256070807446,1,0,0,0
5394,0.916850713299,0.604501439062,0.0498424258547,0.264234197121,-0.217188743762,0,0,0,0
9641,-0.0367880574475,0.96734973094,0.976210031957,0.823561003028,0.314211334137,1,0,0,0
12825,0.785504914582,0.761703374928,0.316508778211,0.568451519973,0.0713892632328,0,0,0,0
7789,0.760408913668,0.716593165107,-0.169553886812,0.789819023064,0.238143627575,0,0,0,0
14016,0.58042869257,0.189736018846,0.281881880835,0.418986804382,-0.0574513717234,0,0,0,0
4088,1.25697610952,0.611424736955,0.421191528844,-0.0632640769541,0.0799812714857,0,0,0,0
1967,0.519714381033,0.577973061156,0.127833749323,0.10930379371,0.15674413379,1,1,0,0
13488,0.414567416622,0.476330087212,0.320651996968,0.659374199497,0.560999131174,0,0,0,0
13211,0.0605081667117,0.837756073288,-0.0930856409264,0.204834687407,0.581205039011,0,0,0,0
14393,1.26476196636,1.103145923,0.602137947622,0.671543492757,0.348602628457,0,1,0,0
6999,0.617640127615,0.492036729634,0.297703362521,0.693929711518,0.389266503614,0,0,0,0
423,0.380147389662,0.21757499068,-0.0877016825167,0.251171902494,0.130090633596,0,1,0,0
13912,0.599637254473,0.0247875172813,0.0902756648793,0.838850846872,-0.0386933252913,1,0,0,0
10096,0.281559055338,-0.234046468334,0.980871572222,0.0868319433763,0.273965827554,0,0,0,0
14263,0.389233831223,0.0673497068856,-0.102355040379,0.376566592022,0.0294748538894,0,1,0,0
12861,0.629400851629,0.224142862126,0.0784308375372,0.189362764649,0.426045603442,0,0,0,0
6142,0.570640735891,0.456069104593,0.180760615302,0.365346686311,0.255830169342,0,0,0,0
5661,0.613345365183,0.527449368202,-0.0381479931695,0.0860246656353,0.233228667531,0,0,0,0
9031,0.326138528707,0.992220375665,0.0298576244436,0.537660674719,0.0627964923281,0,0,0,0
4596,0.80133270276,0.417717477578,0.131746043601,0.736364116956,-0.0230730704524,0,0,0,0
2659,0.628485908162,1.11568564142,0.226965552453,0.348262155976,-0.0223382346081,0,0,0,0
141,0.506816478866,0.365248504343,0.131705630756,-0.0782855406073,0.354280586417,0,1,0,0
2597,0.154451349274,0.857254729805,0.453605140118,0.80757318261,0.270048457852,0,0,0,0
6701,0.751802598125,0.416154639104,0.501269321231,0.548915116525,0.363201895217,0,0,0,0
1377,-0.227426812626,0.555899385187,0.649345281898,0.893433420855,0.270032967697,1,1,0,0
3674,0.894810193763,0.702118659926,0.53321501751,0.368125800606,0.0367777701722,0,0,0,0
9658,0.772574626218,0.965747963009,0.576079366143,0.469445614041,-0.191176071627,1,0,0,0
14844,0.528584982413,0.528622320248,0.119559378003,0.253751193072,0.10054690782,0,1,0,0
6362,0.252190999599,0.278151752092,0.181969590557,1.61139336267,0.138671340006,0,0,0,0
14055,0.521080556239,0.60619620159,0.69767010451,0.748269549102,0.0607880869274,0,0,0,0
4741,0.189180585435,-0.115383612247,0.493352088019,0.632494177254,-0.211304104119,1,0,0,0
1138,0.172132095063,0.684829270118,0.710714129964,1.05219564854,0.497685767436,0,1,0,0
10449,0.408348153166,0.712553394383,-0.327366620313,0.427470674849,0.40143884859,0,0,0,0
7374,0.0435942649058,1.31255550233,0.598047402381,0.617127801077,0.230633603505,1,0,0,0
1787,0.643185988045,-0.283399737148,-0.150046311743,0.166057745478,-0.0726011043708,0,1,0,0
12028,0.19842715025,0.312944273764,-0.316238583245,0.14158800348,0.164257334229,0,1,0,0
4646,0.885088545033,0.795659802829,0.411323059833,0.936245178731,0.0703021071397,1,0,0,0
7568,0.883436156038,1.02607726939,0.533889360386,0.00760083610672,-0.127479513947,0,0,0,0
459,0.375915988646,0.0868408793706,0.113941917248,0.310833259317,0.171929572366,0,1,0,0
6115,0.516471937309,0.91765771452,0.17797153155,0.458289515223,-0.134599630414,0,0,0,0
8179,1.08686466486,1.39197576248,1.25139955302,0.534709921107,0.0486535494832,0,0,0,0
948,0.473786068786,0.990391689477,0.489277546593,0.744793537153,0.6585365311,0,1,0,0
9528,0.0645282622295,0.477512195017,0.231116050086,0.937003296417,0.484141288143,1,0,0,0
6370,0.454666094368,0.58762210761,0.226354641386,0.312561737038,0.200869188993,0,0,0,0
4628,0.979573731471,0.722802902358,0.140776072502,0.560975859507,0.0938813918484,1,0,0,0
7358,0.76024805046,0.422663974127,0.167080217431,0.64263794891,0.0781403372689,0,0,0,0
5925,1.1504902271,0.830998016887,0.377206985913,0.254300923513,0.594798592958,0,0,0,0
6040,1.13765011936,0.325504582529,0.52106925715,0.833899051512,0.721734958512,0,0,0,0
441,0.251949476237,0.735093111225,-0.655337507272,0.43381032118,0.126094838877,0,1,0,0
6659,1.09170607371,0.790596348078,0.447439128218,0.553029512737,0.405515709506,1,0,0,0
9794,0.292340362784,0.288005945816,0.397390203474,-0.0395502003862,0.328969766959,0,0,0,0
10430,0.864687285649,0.177335090355,-0.166761245088,-0.0215416215612,0.84435433734,0,0,0,0
8831,0.591709411367,0.566302079826,0.575984714709,0.200419282482,-0.244411152761,0,0,0,0
9046,0.925191537467,0.776855481812,0.275480167784,0.664755584501,-0.164509979357,1,0,0,0
3830,0.993465948816,0.531887909782,0.66468033569,0.167220487529,0.191336656796,0,0,0,0
14100,0.306380990894,0.432556787043,0.755623814102,0.809127930561,0.724303195077,0,0,1,0
6144,1.0835936706,0.657337926841,0.338812256869,0.416552103006,-0.041932700144,0,0,0,0
13586,0.480483295962,0.618811279863,0.85693010522,-0.0225796527324,0.118952722617,0,0,0,0
6344,0.197589879121,0.505425372489,0.277025512304,0.816523427781,-0.0630881226368,1,0,0,0
12432,0.588854294736,0.257172215084,0.0985324588075,0.295650684363,0.205479520831,0,1,0,0
1958,0.338331228146,0.408687244067,-0.288859397567,0.375067606101,-0.222904729966,0,1,0,0
9262,1.12008831734,0.58615917401,0.303679081566,0.577304405131,0.187885082667,0,0,0,0
155,-0.15151961472,0.606586003618,1.15253361394,0.913627171125,0.244419659865,0,1,0,0
10487,0.602282988619,0.641269472956,0.77799347935,0.35114225206,0.0501140580719,0,0,0,0
11930,1.2641497176,0.644051475164,0.597487272216,0.339736933168,0.776443659232,1,0,0,0
4578,0.192422477562,0.975892169706,-0.324334115384,0.271704221033,0.112674311207,0,0,0,0
1089,-0.130425670854,0.206884382008,0.0913470977546,0.158266129347,0.243766992816,0,1,0,0
6049,0.489288713527,-0.372528601944,-0.0252107849124,0.237617488943,-0.513412618609,0,0,0,0
11132,-0.00440503772672,0.567414520147,0.506637360739,0.181122896995,0.395696275568,0,0,0,0
13742,0.575258896979,0.363770748003,0.00320139992793,0.235463448727,0.971561393329,0,0,0,0
9122,0.708922256118,1.07964338203,0.29708189377,0.44536290679,0.0716565130556,0,0,0,0
7950,0.690631813753,1.01087204151,0.424240687279,0.40973993943,-0.223395623244,1,0,0,0
11101,-0.19016563788,0.603568914993,0.485555132821,0.983138871795,0.106221464334,0,0,0,0
1674,0.700400726198,0.723987869618,0.797369113854,0.927804683212,-0.398833088923,0,1,0,0
6763,1.03665937387,0.306864945844,0.124430119884,0.880803536863,0.152831675175,0,0,0,0
12558,0.0855130748572,-0.163086053434,-0.122963278635,0.327925655904,0.222903229517,0,1,0,0
6416,0.298615640042,0.0195615338605,0.357557235309,0.208672785662,0.282826576112,0,0,0,0
14344,0.444804617685,0.216433942689,0.206161423457,-0.67932328399,0.248759430763,0,1,0,0
11439,1.08861886705,0.962215084605,0.422463171799,0.818228199353,0.148626417663,0,0,0,0
2326,0.644808157168,-0.54811015833,0.26327205833,0.559947953778,0.0227711105197,0,0,0,0
7096,1.13361849683,0.943706682766,0.407116400151,0.336199025058,0.210443043464,0,0,0,0
12879,0.372810773168,0.617036167892,0.437755031986,0.725797809503,0.135201118945,0,0,0,0
13150,1.13921310682,0.464693629764,0.389319566777,0.556009250125,0.101825840179,0,0,1,0
6450,0.476267892702,0.925335129238,-0.501242540989,0.712348708715,0.155417491723,1,0,0,0
13935,1.0032661047,0.00262166214127,0.274457578147,0.625919355295,0.644602239253,0,0,0,0
1715,0.0260129434803,0.203915096282,-0.227705460586,0.231188481804,0.0261958947616,0,1,0,0
9890,0.482456577455,0.225168578207,0.596894180026,0.669981530062,0.319814713275,0,0,0,0
9172,0.252257352812,0.41758442324,0.745519688541,0.033086610404,0.369811757973,0,0,0,0
8381,1.06857320751,0.535535690531,0.834887482796,0.774355000556,0.445773488639,1,0,0,0
9433,0.0246209443035,0.803269424684,0.710687732307,0.0776612435804,-0.179303578462,0,0,0,0
3831,1.62790341413,0.778140570078,0.496304449276,0.0161148663801,0.164733771092,1,0,0,0
6299,0.578614002396,0.613010479402,0.346946980952,0.59706469615,-0.36777917723,0,0,0,0
3348,1.24080678046,0.593771462787,-0.0677266679011,0.0308589601224,-0.0308005672443,0,0,0,0
14282,-0.788365387387,2.11250259264,0.721795513014,0.333564364429,0.165166099995,0,1,0,0
9177,0.41065352875,0.268364017427,0.296496817924,0.890981083424,0.0183488423312,0,0,0,0
10013,0.655796613358,0.661212846827,-0.586158083128,0.572914843258,-0.315262963497,0,0,0,0
587,0.577788757559,0.645555317766,0.129453296962,0.394152875207,0.11411855599,0,1,0,0
9346,0.739472148099,0.351267026357,0.199423444914,0.664007223304,0.0571364359777,0,0,0,0
10964,0.583998250563,-0.139932155579,0.868303173159,0.25549529067,0.12980681679,0,0,0,0
14286,-0.107297973824,0.827165990385,1.04906665013,1.03189230116,0.255134201483,0,1,0,0
10091,-0.0716650202897,1.2360997443,0.436360186999,0.68755277846,0.350613306813,0,0,0,0
2990,0.868412637682,-0.0298270552267,0.599213571475,0.363324734149,0.107177489522,0,0,0,0
13933,0.274721980548,1.10410057291,0.723654363222,-0.0598682088971,0.504700939434,0,0,0,0
11830,0.613007252959,0.134415980538,0.042010211865,0.68156778697,0.0904601629819,0,0,0,0
13311,0.686070194899,0.840123273132,0.0534093271291,0.720587485624,0.122317605007,0,0,0,0
9587,0.454533703749,0.990057373805,0.199974401277,0.368891234267,-0.0935451935023,0,0,0,0
264,0.737352507584,-0.0205754589738,-0.00614478112535,0.272173303319,0.100948726475,0,1,0,0
11814,0.714516712424,0.181770123183,0.762068759192,0.322280508,0.503475627138,0,0,0,0
6788,1.39596383436,0.614446613213,0.832242112706,0.248843923302,0.0618256696215,0,0,0,0
14307,-0.0155297153555,0.90996585172,0.891459716521,0.774244411849,0.273895177945,0,1,0,0
12766,0.976394377033,0.954174154929,0.689522061209,0.693221181052,0.485804874163,0,1,0,0
10131,-0.395043364097,0.446398713987,0.647450284339,0.379514303895,0.442537166619,0,0,0,0
3864,0.54030440881,0.66811581751,0.546590556163,0.397387064724,0.180718118187,1,0,0,0
10435,0.579894481802,-0.167634747875,0.576560489436,0.246166073817,-0.26907835223,0,0,0,0
10592,-0.00495104837835,0.474785484082,0.391580887155,-0.238051299403,-0.021289967837,0,0,0,0
6274,0.404316589147,0.671435436914,0.63904918992,0.81189343295,0.355126391423,1,0,0,0
13019,0.188362171803,0.127799095387,0.732574062381,0.0140006060096,0.153991803174,0,0,0,0
14703,-0.181693557002,0.787750258995,0.758310560494,0.744032918976,0.0914248997078,0,1,0,0
3711,0.560349434061,0.0667101552069,0.231541793981,0.401232211844,-0.0928120379197,0,0,0,0
8438,0.41024020861,0.37627266485,-0.165370216892,0.35933517165,0.173907537205,0,0,0,0
9786,0.0401365037193,0.927872465406,0.493799941768,0.439580041178,0.0406127185394,0,0,0,0
1529,0.613911318123,0.211526626032,-0.26939123309,0.0608140306943,0.0404800146799,0,1,0,0
12292,0.332557313839,0.251411500469,0.205648917191,0.532693503075,0.228010832444,0,1,0,0
923,0.820000529309,0.122872287574,0.253096289016,0.298406087524,0.0868033980334,0,1,0,0
12109,-0.282059728825,0.0343250018415,-0.0929035624353,0.378324628833,-0.00733706497392,0,1,0,0
7329,1.24674409649,1.60788249863,0.0239102224857,0.595807506762,0.158693704686,0,0,0,0
4364,0.747072815949,0.0733160187891,0.145875491684,0.216303001663,-0.187569501649,0,0,0,0
669,0.387895170603,0.311333378551,0.0810895909198,0.342824892065,0.294068393684,0,1,0,0
3604,0.468380011203,0.782604211424,0.253571439593,0.101684424284,-0.0217702503221,0,0,0,0
5108,0.606743823188,0.932599565626,0.0685541285627,0.468842644241,0.290791071621,0,0,0,0
10102,0.603799763054,0.173615014323,0.633777117571,0.532069093821,0.184661542822,0,0,0,0
13519,1.23873292786,0.716825330962,0.21550506035,0.775906288021,-0.228007000833,0,0,0,0
5248,0.383435323397,0.707708965235,0.780566991537,0.0228190369054,0.155194803354,0,0,0,0
7183,1.03852447462,0.323212021652,0.157934398267,0.529422147761,0.213200169348,0,0,0,0
10888,0.270197561017,0.995668535985,0.737316395211,0.197394411381,0.40993854364,0,0,0,0
2591,-0.051582282106,0.150308660593,0.0115824189967,0.698360660866,0.312873069176,0,0,0,0
5906,0.752243740855,0.940550513509,-0.106365597296,0.585446864019,0.154236395354,0,0,0,0
9973,0.679374151822,0.462144673273,0.264442188076,0.730645537834,-0.173575353368,0,0,0,0
6509,0.91066005921,0.798502007823,0.148385387651,0.500884501085,0.0553880898715,1,0,0,0
11205,0.589519412609,0.852862378969,0.508785992696,-0.0166445353459,0.720403552929,0,0,0,0
7133,0.559617808529,0.129452384062,0.0587481657028,0.694281829007,0.624627565042,0,0,0,0
2307,-0.023543291549,0.424889095242,0.44260689693,0.352725485382,0.246680935838,0,0,0,0
8804,1.05813314872,0.165882577711,0.0464672824731,0.367753044217,0.0676886736509,1,0,0,0
3690,0.708447842428,0.71105145656,0.157896823764,0.573777793343,0.598948205758,0,0,0,0
687,-0.609722553719,1.12547260145,1.26782144304,0.571291150088,0.0846152925377,0,1,0,0
612,0.900558297913,-0.19567342739,0.00409095819981,0.0916131711209,0.320518378654,1,1,0,0
7167,0.980216589673,0.226494288557,0.150294961373,0.530038025953,0.22321779545,0,0,0,0
11825,0.00285910192565,0.310892666881,0.0194193447545,-0.609481912573,0.0270283242924,0,0,1,0
3200,0.172251239511,0.576684070355,-0.422224448463,0.219073705875,0.188683531477,0,0,0,0
10459,0.529641146063,1.35192419683,-0.13862879717,0.487248355801,-0.0895938232565,0,0,0,0
11168,0.0351174998755,-0.0575068483669,0.565781713603,0.657663625313,-0.0132547318636,0,0,0,0
6629,0.216802495065,-0.090204064199,0.447704650558,0.668494006242,0.274906990382,0,0,0,0
4135,-0.440145911203,0.438335399937,0.572716509108,0.533464698405,0.230290041924,1,0,0,0
1898,-0.00273729303645,1.05308969191,0.25208788,0.552056407223,0.155108094772,0,1,0,0
282,0.654748253756,0.207547459813,0.752238127118,0.758753200884,0.503461173253,0,1,0,0
258,0.916652178978,1.16006231477,0.179009699986,0.744224929748,0.353637335719,1,1,0,0
11116,1.02248248904,0.464374433913,0.372948821322,0.824468615179,0.471608418834,0,0,0,0
14150,0.916518552226,-0.165309238416,0.118133049195,0.146600126365,0.149002600218,0,0,1,0
4943,0.647650182358,0.611554125028,0.144563514321,0.749941454917,-0.129217503624,0,0,0,0
2822,0.761249195133,1.22998636242,0.731497300921,0.629859083662,0.173395572312,1,0,0,0
11531,0.635000080356,0.626689989022,0.0974177324875,0.307213104916,0.946359824507,0,0,0,0
3525,0.703414270226,0.540112566686,0.441276874307,0.861362331406,-0.104350249106,0,0,0,0
14492,-0.0773418995735,0.510717222932,0.170381063255,0.986720396022,0.11736055717,0,1,0,0
5223,0.72852623839,1.21974830783,0.00430245089878,0.0378810237884,0.516899221247,1,0,0,0
2285,0.644084730374,0.0241221037859,0.340202401363,0.546716579814,-0.111411930771,0,0,0,0
6063,0.860677861337,0.296010237853,-0.172790245563,0.229219126224,0.205593850944,0,0,0,0
8078,0.0289714498149,0.984172828724,1.32342254159,0.907361079189,-0.129282119022,1,0,0,0
4654,0.913657748728,1.11008118777,0.678848194434,0.022058028002,0.433924416422,1,0,0,0
5000,0.153596515345,1.00216350839,0.871869105672,0.827039603702,-0.016706098364,0,0,0,0
6710,0.90715985144,0.66110683406,0.522595038893,0.792045464041,-0.268865268825,0,0,0,0
13999,0.969064365673,0.12337113795,-0.0981197173714,0.0757993760009,0.163671686161,1,0,0,0
8676,0.39554070175,0.771673522974,0.396269462985,0.185492248648,-0.279840596034,0,0,0,0
10403,0.128344313599,0.561920536918,0.629832622471,0.472459981413,0.200601004538,0,0,0,0
5416,0.12533645826,0.887218769945,0.00450769628727,0.779948552489,0.289054157082,1,0,0,0
475,0.181300667149,0.361616403171,-0.0200140897848,0.215273860697,0.0262212421795,0,1,0,0
2555,0.564563737514,0.841568495283,0.17754081439,-0.420533894572,0.0721231185801,0,0,0,0
8087,0.424757228698,0.410541133611,0.414903414606,0.297960752546,0.12100815756,0,0,0,0
7,0.786452833807,1.05977553564,0.540489437993,0.849255096542,0.765718103666,0,1,0,0
6411,0.613970478985,0.694722435462,-0.0321659878847,0.469850775352,-0.178484306694,0,0,0,0
13755,0.956296784733,0.614828124807,0.530368459036,0.744243822758,1.00327641883,0,0,0,0
13380,0.816126375112,0.514616420534,0.287347004473,0.663102555947,0.177979834897,0,0,0,0
5546,1.21790229514,0.550762470546,-0.0990938485444,0.338804385831,0.182934442594,0,0,0,0
2426,0.122812084638,-0.0966233568854,0.110049866327,0.229946197563,-0.0397528143542,0,0,0,0
6744,1.04064836063,1.37005748822,0.324653727368,0.485017274481,-0.0302496656419,1,0,0,0
10006,1.20005858655,0.475935211294,-0.087223000088,0.473507876225,0.0113023199871,0,0,0,0
14447,0.365637498047,0.045069467128,0.1183670474,0.248358807093,-0.0427670539218,0,1,0,0
2274,1.08801216294,0.987177498982,0.0373547192308,0.398840054942,0.15236752647,0,0,0,0
9203,0.138640355568,0.19646874493,0.68712107662,-0.0978510310716,-0.186932224962,0,0,0,0
1577,0.166462092528,0.380214893508,0.126321874935,0.183312596904,-0.302068908295,0,1,0,0
7264,0.155253937911,1.03805169652,0.393602700072,-0.0203489776111,0.0301584057076,0,0,0,0
9259,1.30305474193,0.559361636558,0.333716785765,0.326575955552,-0.244887581014,0,0,0,0
10183,0.739841099053,0.522189704126,0.178330738587,0.423751166029,0.301899542906,0,0,0,0
3970,0.876918462903,0.715270184636,0.660225525748,0.198362170403,0.137061012785,0,0,0,0
5879,1.03650093166,0.223598300296,0.219527437086,0.513334013182,0.127666300554,0,0,0,0
14774,0.0441111252582,0.782075256462,1.17536846886,1.10278346057,0.21373270576,0,1,0,0
14004,0.884998855013,1.03631424752,0.665811418608,0.00229786554606,-0.249155172539,1,0,0,0
7193,0.752570725917,0.982911923501,0.583080086017,-0.0855696376414,0.214443609941,1,0,0,0
3867,0.803411641346,0.701116095965,0.216202723393,0.273954511488,0.0585123747933,1,0,0,0
14137,0.820786745263,0.478598974356,0.779975263385,0.318108138981,0.12022538347,0,0,0,0
6823,0.829237662308,0.49411492931,0.469982718892,0.382594250479,0.202941366506,0,0,0,0
11240,0.760164865407,1.03665358725,1.04278766084,0.583058395487,0.0738556952765,0,0,0,0
7548,0.761737478999,1.28316599258,-0.108699965826,0.490378829886,0.0960811782812,0,0,0,0
781,1.38791677127,0.894958499175,0.340787455667,0.600200162487,0.350528916902,0,1,0,0
14769,0.477336383181,0.306341049044,0.0230884327598,0.29036430843,-0.217961216005,0,1,0,0
1749,0.0766674606746,0.00630884546594,0.762739230347,0.466034361118,0.694629589944,0,1,0,0
10983,0.255953489315,-0.121968165933,0.322234008305,0.13760493891,0.504051108359,0,0,0,0
6519,0.942082123955,0.335942676771,0.250653018726,-0.178739852906,0.104992218933,0,0,0,0
5774,1.12707444766,0.88062970881,0.604689268447,0.718709407786,0.0815747011859,0,0,0,0
9283,0.582460064916,0.442917079852,0.493874979352,0.939007734218,0.072614875452,1,0,0,0
9369,0.857828746589,0.397415568865,0.33710022958,0.24320489898,0.42713677673,1,0,0,0
2324,1.35934435108,0.733224818091,0.364433815155,0.783744275767,-0.067122096919,0,0,0,0
10271,0.58892298779,0.571665848578,0.309740926726,0.173155280949,0.254146486149,0,0,0,0
5055,1.00712591942,0.423651279617,0.706220139392,0.593657345284,0.636300879597,1,0,1,0
10800,0.48457383524,0.244106490834,0.0698190401007,0.461149013789,0.266655908995,0,0,0,0
13534,0.721065247764,0.0622325686603,0.603188800676,0.0375475031091,0.267524048946,0,0,0,0
10482,0.668246601445,0.644033263054,0.0893764565411,0.857707907444,0.0148035542091,0,0,0,0
1727,-0.000631566353948,1.09056231706,1.1142212558,0.681426189953,0.257701449287,0,1,0,0
610,-0.131448708683,1.04332120677,0.981734018575,0.636202041384,0.143367964311,0,1,0,0
4666,0.890111566162,0.260311106826,0.488876560835,-0.382355125677,-0.124183078591,0,0,0,0
5413,0.350305123049,0.0814371881807,-0.232503363448,0.161189440577,0.168212123904,0,0,0,0
8103,0.58280646532,0.147775364666,0.433283092581,0.5785427086,0.0502217341643,0,0,0,0
8174,-0.110209185729,1.01575194994,0.439175362473,0.721378537957,0.286710007771,0,0,0,0
8535,-0.218832532273,0.71324337734,0.647270578991,0.0938356231983,-0.0299884149671,0,0,0,0
11349,1.33557072074,0.864053201278,0.63953797651,0.54386956109,0.948517050075,1,0,0,0
3750,0.194541751702,0.531781437127,0.242940277283,0.565754162086,0.296109912689,0,0,0,0
11407,0.93378222387,0.907263570967,0.599755087514,0.434183706756,0.0893384559552,0,0,1,0
97,0.432726016059,0.654847758884,1.04576956379,0.95252169724,0.0637711690632,0,1,0,0
6985,0.433648571464,0.24805753758,0.316986423908,-0.121049494553,0.0618929089829,0,0,0,0
3137,0.784185207379,0.115334921313,-0.256014709444,0.339348862274,0.413608696761,0,0,0,0
1537,0.848588971369,0.799160931363,0.667266466365,0.297620829094,0.0938421681983,0,1,0,0
3648,0.589850789531,0.821707461237,0.371608762331,0.887324586472,0.0377259050847,0,0,0,0
13332,0.277966555581,0.784611608886,0.742079042322,0.263877942696,0.238457832721,0,0,0,0
1517,0.56385367118,0.335812115175,-0.044021529366,0.505638695937,0.172630336507,0,1,0,0
14035,0.540609245531,0.837484494725,0.282191432192,0.561062188087,0.238971259866,0,0,1,0
4624,0.268930206131,0.192917907315,0.463306819236,0.804710492253,0.325349011919,0,0,0,0
6566,0.932572088284,0.704582131565,0.0527792161084,1.09491200816,0.292031617095,0,0,0,0
2090,0.635067891824,1.17076301125,0.343700321512,0.431067529633,0.168426450276,0,0,0,0
7097,0.441213917969,0.879149945284,0.305856549975,0.421269732872,0.264135432483,0,0,0,0
6171,1.0691624142,0.516560109519,0.245882938481,0.165690525835,0.407913462878,0,0,0,0
7521,1.03237884152,0.945028487515,0.0277054868134,0.911633417065,0.42561547354,0,0,0,0
572,0.764293105488,0.212113927152,0.833017372417,0.943945208813,0.404400391658,0,1,0,0
14277,-0.835798748797,0.58527270607,-0.00401786203193,0.344026908608,-0.0622681742963,0,1,0,0
13616,0.0379105620656,0.122817070154,0.30311399848,0.632279895815,0.294679568619,0,0,1,0
3062,0.489627900886,0.757071630229,0.672119748579,-0.0586611628166,0.297535888306,0,0,0,0
597,0.158071472849,0.791957956948,0.708772568667,0.612186519989,0.414781641476,0,1,0,0
6633,0.925791715568,0.461386402968,0.562275231552,1.06202921517,0.346727638372,1,0,0,0
14154,0.669015866872,0.494723227518,0.265624068813,0.584757074341,1.06848498372,0,0,0,0
7875,0.559374024741,0.527996527767,0.109410565455,0.194954688328,0.310599181183,0,0,0,0
7345,0.61655170933,0.475843052408,0.523746080912,0.779993628815,0.444823894812,0,0,0,0
6304,0.441171784362,0.407482618081,-0.0878229153871,0.515316383086,-0.208968693688,1,0,0,0
13680,0.961966265201,0.492077811847,0.734229097225,0.401262639001,0.286154264928,0,0,0,0
14174,0.808798672186,0.357505648745,0.176750773166,0.276858896759,0.557882623605,0,0,0,0
12769,0.367037176466,-0.166235768442,-0.206494666385,0.168851046797,0.173489115197,0,1,0,0
5976,1.03269031899,0.628891026604,0.646958758574,0.588988055425,0.0127358241962,0,0,0,0
8562,0.754118294762,0.14915833391,0.592019828883,0.288946068111,0.0241555828545,0,0,0,0
1938,0.590609604403,-0.125883842959,-0.35197346149,0.642893566307,0.105964242199,0,1,0,0
12583,0.286521854515,0.0904401451443,-0.234939292432,0.205957508295,0.166673678229,0,1,0,0
8100,0.739826115096,0.427058440813,0.745025084146,0.195234712887,0.0280695453102,0,0,0,0
1753,1.04501667557,0.753455922547,0.248920252319,0.610745270948,0.664221171279,0,1,0,0
3670,0.315679511968,0.774326842941,0.602240659537,0.34363743147,-0.00517289381652,0,0,0,0
12034,1.04360964969,0.729732782781,0.94145828494,0.605483803635,0.834103557107,0,1,0,0
2361,0.374184712558,0.158426243067,-0.110226109681,0.430583087663,-0.0799827829282,0,0,0,0
4260,1.07631245229,0.0407401685745,0.43275063536,0.78884198932,-0.175039291184,0,0,0,0
5432,0.330016256675,-0.226037702346,0.311041291244,0.346403856371,0.179925278479,1,0,0,0
6285,0.820528624296,0.671229605667,0.61565263629,0.478985992982,0.233026482318,0,0,0,0
11792,0.607918742563,0.653490091336,0.50669212491,0.648235617249,0.0432982608847,0,0,0,0
14210,0.702874228352,0.677162852357,0.48198353303,0.407117651435,0.482667434132,0,0,0,0
11734,0.6571671071,0.308700232862,0.516044535833,0.710889141143,-0.292522541715,0,0,0,0
12833,0.559262219163,0.423653180215,-0.00755334979963,0.844757851648,-0.349943260062,0,0,0,0
12420,-0.277608151563,1.25723671036,0.790354815367,0.862182862649,0.227136599286,0,1,0,0
5591,0.793374908122,-0.0821325577183,0.404587014196,0.53358863394,0.317146476713,0,0,0,0
1171,-0.238295466962,0.802481918638,0.701168308913,0.9498994625,0.289148129239,0,1,0,0
7927,0.773830726757,0.868345236805,0.371632482046,0.288531754465,-0.073661013558,0,0,0,0
12058,0.472271944601,0.110670583672,0.0429118806971,0.0864966874783,-0.103706798666,0,1,0,0
